dbq_prd_type,website_name,competence_date,brand,product_code,country_code,currency_code,full_price,price,title,imageurl,itemurl,contract_id,seller_id,delivery_id
E0001,Baltini,12/18/2025,versace,snize-product-7139196207201,USD,USD,$331.00 ,$221.00 ,versace earrings,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/1b0d7a97-ca98-4187-bff1-4284ad113847_large.jpg?v=1713463711,https://www.baltini.com/collections/jewelry/products/versace-earrings-1715057550836014749,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,12/19/2025,monies,snize-product-7142459998305,USD,USD,$438.00 ,$292.00 ,monies prisma bracelet,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/22f82b28c8f6781c995c26198da564b2_29e155df-fbf6-44c7-bc9b-b51b8787a77c_large.jpg?v=1715219866,https://www.baltini.com/collections/jewelry/products/monies-prisma-bracelet,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,12/20/2025,saint laurent,snize-product-7142574719073,USD,USD,$569.00 ,$379.00 ,saint laurent opyum ysl crocodile texture brooch,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/61fb7d699d18f7fa86425acd2ea186c5_f141b3c9-30f1-4096-9e79-e6d1907e3c7b_large.jpg?v=1715252670,https://www.baltini.com/collections/jewelry/products/saint-laurent-opyum-ysl-crocodile-texture-brooch-1,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,12/21/2025,alexander mcqueen,snize-product-7148137316449,USD,USD,$407.00 ,$271.00 ,alexander mcqueen bijoux,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/ce597436e9e51a9abb2c91f5775d265e_large.jpg?v=1713485523,https://www.baltini.com/collections/jewelry/products/alexander-mcqueen-bijoux-12,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,12/22/2025,leda madera,snize-product-6834771918945,USD,USD,$248.00 ,$165.00 ,leda madera goldie brass earrings,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/5d0b75be6a652c4c16691b692a739d19_large.jpg?v=1713148611,https://www.baltini.com/collections/jewelry/products/goldie-brass-earrings,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,12/23/2025,leda madera,snize-product-6834772148321,USD,USD,$201.00 ,$134.00 ,leda madera goldie brass ring,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/00e6f38faaa903ff981eb004113a8784_large.jpg?v=1713148602,https://www.baltini.com/collections/jewelry/products/goldie-brass-ring,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,12/24/2025,leda madera,snize-product-6834772574305,USD,USD,$248.00 ,$165.00 ,leda madera anita brass earrings,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/861c25e7161c920258bf8713d1fd638b_large.jpg?v=1713152198,https://www.baltini.com/collections/jewelry/products/brass-earrings-2,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,12/25/2025,leda madera,snize-product-6834772770913,USD,USD,$238.00 ,$159.00 ,leda madera anita brass ring,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/d42cbb75e1eac69326c7c1c510988706_large.jpg?v=1713152058,https://www.baltini.com/collections/jewelry/products/brass-ring,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,12/26/2025,leda madera,snize-product-6834784632929,USD,USD,$215.00 ,$143.00 ,leda madera susan brass ring,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/274cf54843d0fdba41f1b051cb8c11dd_large.jpg?v=1713152065,https://www.baltini.com/collections/jewelry/products/susan-brass-ring,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,12/27/2025,alita,snize-product-6908299051105,USD,USD,$204.00 ,$136.00 ,alita blue and giold barquito enamel earring,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/99d990d5316ea724519469d802d9c170_ddfdcf69-ef71-4be8-ae06-67194bf07895_large.jpg?v=1715339514,https://www.baltini.com/collections/jewelry/products/alita-bijoux-blue-gold,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,12/28/2025,alexander mcqueen,snize-product-6914605383777,USD,USD,$483.00 ,$322.00 ,alexander mcqueen pavé long necklace,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/4d7d1b6f83ffcef5b4fc445d6b747005_f2aa99fc-4411-4b8d-a76e-dc8d05fc40d5_large.jpg?v=1714185970,https://www.baltini.com/collections/jewelry/products/alexander-mcqueen-pave-long-necklace,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,12/29/2025,leda madera,snize-product-6916802576481,USD,USD,$313.00 ,$209.00 ,sophia gold plated brass earrings with stone leda madera woman,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/d76331ae05f51c31669b56d94068e6bf_large.jpg?v=1713058308,https://www.baltini.com/collections/jewelry/products/sophia-gold-plated-brass-earrings-with-stone-leda-madera-woman,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,12/30/2025,leda madera,snize-product-6916802642017,USD,USD,$454.00 ,$302.00 ,sophia gold plated brass  earrings leda madera woman,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/63aab369e075c8eda4175baa2d7d3361_large.jpg?v=1713058313,https://www.baltini.com/collections/jewelry/products/sophia-gold-plated-brass-earrings-leda-madera-woman,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,12/31/2025,leda madera,snize-product-6916803428449,USD,USD,$686.00 ,$457.00 ,meryl brass rigid bracelet,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/8b68e738b821e70d2f8ef4bc80212dec_large.jpg?v=1713069163,https://www.baltini.com/collections/jewelry/products/meryl-brass-rigid-bracelet,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,1/1/2026,leda madera,snize-product-6916803493985,USD,USD,$338.00 ,$225.00 ,sohpia  gold plated brass necklace with yellow stone detail leda madera woman,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/ad50a62994e1f1bf86ec4cc3f9485665_large.jpg?v=1713069168,https://www.baltini.com/collections/jewelry/products/sohpia-gold-plated-brass-necklace-with-yellow-stone-detail-leda-madera-woman,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,1/2/2026,chopova lowena,snize-product-6918236438625,USD,USD,$427.00 ,$284.00 ,chopova lowena bijoux,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/7923b567fac04dd8450cf659f8b879b9_87de9076-6f75-4a36-9b54-3272674f2a55_large.jpg?v=1715303680,https://www.baltini.com/collections/jewelry/products/chopova-lowena-bijoux,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,1/3/2026,lanvin,snize-product-6918238208097,USD,USD,$357.00 ,$238.00 ,lanvin bijoux,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/739bf42d5a112c88118784b54cc2a33d_f29a6622-8bf3-4f9b-8e25-83fe05230d8f_large.jpg?v=1715303795,https://www.baltini.com/collections/jewelry/products/lanvin-bijoux,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,1/4/2026,pucci,snize-product-7129896517729,USD,USD,$206.00 ,$137.00 ,pucci scarves,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/6715a816115a2f7df8fb55a7ed8f0cc3_91f07e42-7271-4e00-beba-1b755658513d_large.jpg?v=1714175791,https://www.baltini.com/collections/scarves-wraps/products/pucci-scarves-1,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,1/5/2026,etro,snize-product-7069056106593,USD,USD,$538.00 ,$359.00 ,etro printed silk scarf,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/611450d1eff760bd95a5bf2a32629a71_2154fa05-800c-4d4d-a34e-b8105dc886d6_large.jpg?v=1714139902,https://www.baltini.com/collections/scarves-wraps/products/etro-printed-silk-scarf-1,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,1/6/2026,etro,snize-product-7125016576097,USD,USD,$737.00 ,$491.00 ,etro  scarfs pink,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/8532dab1a65cc8c49d9e0eecd99313a4_large.jpg?v=1713129737,https://www.baltini.com/collections/scarves-wraps/products/etro-scarfs-pink,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,1/7/2026,pierre-louis mascia,snize-product-7136791560289,USD,USD,$160.00 ,$106.00 ,pierre-louis mascia scarves,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/08a1a8bcd410231f711553bd8747265e_8ed9f37e-2932-4a9d-a408-244512b9cba8_large.jpg?v=1714338314,https://www.baltini.com/collections/scarves-wraps/products/pierre-louis-mascia-scarves-40,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,1/8/2026,versace,snize-product-7139795239009,USD,USD,$320.00 ,$214.00 ,versace twill scarf,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/cd10f2cc-db95-11ee-81c3-42010a940007_large.jpg?v=1715002160,https://www.baltini.com/collections/scarves-wraps/products/versace-twill-scarf-1715057530992135516,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,1/9/2026,burberry,snize-product-7148899008609,USD,USD,$695.00 ,$464.00 ,burberry check wool silk scarf,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/eb6384ceb42fef6d04a64d254feb5c2b_large.jpg?v=1713825433,https://www.baltini.com/collections/scarves-wraps/products/burberry-check-wool-silk-scarf,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,1/10/2026,pucci,snize-product-7150595735649,USD,USD,$219.00 ,$146.00 ,pucci scarfs,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/055df70e-fb96-11ee-8c34-42010a940007_large.jpg?v=1715057980,https://www.baltini.com/collections/scarves-wraps/products/pucci-scarfs-1715597059035587440,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,1/11/2026,pucci,snize-product-7150616739937,USD,USD,$395.00 ,$263.00 ,pucci printed silk scarf,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/e14c61e6-fe37-11ee-bc41-42010a940007_large.jpg?v=1714152363,https://www.baltini.com/collections/scarves-wraps/products/pucci-printed-silk-scarf-1715597059023490572,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,1/12/2026,gucci,snize-product-6707769507937,USD,USD,"$2,158.00 ","$1,700.00 ",gucci blue fur scarf,https://cdn.shopify.com/s/files/1/0274/7695/1137/products/14562057_22353376_1000_b45452d4-0c66-4a19-950b-1899f488be94_large.jpg?v=1640244970,https://www.baltini.com/collections/scarves-wraps/products/gucci-blue-fur-scarf-1,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,1/13/2026,woolrich,snize-product-6878375411809,USD,USD,$189.00 ,$126.00 ,woolrich  buffalo check red black scarf,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/413f9668bc5ac350f4da25007eef0b03_large.jpg?v=1713182578,https://www.baltini.com/collections/scarves-wraps/products/woolrich-buffalo-check-red-black-scarf,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,1/14/2026,alexander mcqueen,snize-product-6904253448289,USD,USD,$325.00 ,$217.00 ,alexander mcqueen biker skull silk scarf,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/91a04247ead8d19283549d176ef7070f_c3fbed0a-7c77-4a31-97be-2cb345b0a963_large.jpg?v=1714178462,https://www.baltini.com/collections/scarves-wraps/products/alexander-mcqueen-biker-skull-silk-scarf,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,1/15/2026,alexander mcqueen,snize-product-6904253579361,USD,USD,$325.00 ,$217.00 ,alexander mcqueen biker skull silk scarf,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/8172e4c894ab9d0bcd35a1b0e7d5a92e_dbc5a345-600a-467a-9015-fb346179de9c_large.jpg?v=1714178466,https://www.baltini.com/collections/scarves-wraps/products/alexander-mcqueen-biker-skull-silk-scarf-1,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,1/16/2026,alexander mcqueen,snize-product-6904280481889,USD,USD,$346.00 ,$231.00 ,alexander mcqueen biker skull wool scarf,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/2148bbcb0a1837a687fcfdf984843054_d1904bfc-273e-4bce-9585-c302cfdd7570_large.jpg?v=1714185930,https://www.baltini.com/collections/scarves-wraps/products/alexander-mcqueen-biker-skull-wool-scarf,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,1/17/2026,alexander mcqueen,snize-product-6904282087521,USD,USD,$346.00 ,$231.00 ,alexander mcqueen biker skull wool scarf,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/1806539a2c1220375aa8932db3889ff4_4dcf1cec-1fa7-418f-bc12-8f365aa88d10_large.jpg?v=1714185937,https://www.baltini.com/collections/scarves-wraps/products/alexander-mcqueen-biker-skull-wool-scarf-1,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,1/18/2026,alexander mcqueen,snize-product-6904283005025,USD,USD,$346.00 ,$231.00 ,alexander mcqueen biker skull wool scarf,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/b507ffc62b3f1adf8adfd7931fd4ac69_8cf25d70-90ea-4175-81e6-9bd5a28d97cd_large.jpg?v=1714185941,https://www.baltini.com/collections/scarves-wraps/products/alexander-mcqueen-biker-skull-wool-scarf-2,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,1/19/2026,alexander mcqueen,snize-product-6904286314593,USD,USD,$346.00 ,$231.00 ,alexander mcqueen biker skull wool scarf,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/cd74a5a5fe3c4deec66f1ebe210453c8_46c4d063-8a22-40a6-9f6d-db14d6050ab7_large.jpg?v=1714185984,https://www.baltini.com/collections/scarves-wraps/products/alexander-mcqueen-biker-skull-wool-scarf-3,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,1/20/2026,burberry,snize-product-6906919157857,USD,USD,"$1,055.00 ",$703.00 ,burberry sciarpe,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/dc15e835fec49a1a6921f80527fca418_large.jpg?v=1713238484,https://www.baltini.com/collections/scarves-wraps/products/burberry-sciarpe,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,1/21/2026,blumarine,snize-product-6907056816225,USD,USD,$242.00 ,$161.00 ,blumarine sciarpe,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/d01891f056b0cf93d965f44af2803ef0_large.jpg?v=1713224350,https://www.baltini.com/collections/scarves-wraps/products/blumarine-sciarpe,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,1/22/2026,blumarine,snize-product-6907056881761,USD,USD,$242.00 ,$161.00 ,blumarine sciarpe,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/f7e4e5eb3b7382d82c6e8d1900032f1d_large.jpg?v=1713224357,https://www.baltini.com/collections/scarves-wraps/products/blumarine-sciarpe-1,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,1/23/2026,alexander mcqueen,snize-product-6907979923553,USD,USD,$325.00 ,$217.00 ,alexander mcqueen biker skull silk scarf,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/0396188e88d73d62889686ffa67d9f95_a2d085e4-ded5-44df-9750-a360473eca37_large.jpg?v=1714186107,https://www.baltini.com/collections/scarves-wraps/products/alexander-mcqueen-biker-skull-silk-scarf-2,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,1/24/2026,alexander mcqueen,snize-product-6912955875425,USD,USD,$325.00 ,$217.00 ,alexander mcqueen biker skull wool scarf,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/e513d150b6f7ef58664e399d8e706674_8ed24103-8840-4e26-85da-8957b85e94af_large.jpg?v=1714186007,https://www.baltini.com/collections/scarves-wraps/products/alexander-mcqueen-biker-skull-wool-scarf-4,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,1/25/2026,alexander mcqueen,snize-product-6913197572193,USD,USD,$325.00 ,$217.00 ,alexander mcqueen biker skull wool scarf,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/6629804b9dbeeda398d9fb12175a242f_ff4fadee-5f4a-4ce6-a53b-d4470eb0c479_large.jpg?v=1714186015,https://www.baltini.com/collections/scarves-wraps/products/alexander-mcqueen-biker-skull-wool-scarf-6,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,1/26/2026,alexander mcqueen,snize-product-6913197604961,USD,USD,$325.00 ,$217.00 ,alexander mcqueen biker skull wool scarf,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/57d02d84b3a81da98141d8edbf6739d9_c3a60784-833f-47ca-b6fc-1420aa3bb069_large.jpg?v=1714186064,https://www.baltini.com/collections/scarves-wraps/products/alexander-mcqueen-biker-skull-wool-scarf-7,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,1/27/2026,marc jacobs,snize-product-6918267830369,USD,USD,$628.00 ,$418.00 ,marc jacobs  the monogram knit black grey scarf,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/55e86823c3c9e6ae5de95dfdec6c75b6_large.jpg?v=1713182376,https://www.baltini.com/collections/scarves-wraps/products/marc-jacobs-the-monogram-knit-black-grey-scarf,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,1/28/2026,marni,snize-product-6947012935777,USD,USD,$411.00 ,$274.00 ,marni wallets,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/f87bf484c3bfe373273636e578d65acb_large.jpg?v=1713300086,https://www.baltini.com/collections/small-leather-goods/products/marni-wallets-75,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,1/29/2026,marni,snize-product-7023263252577,USD,USD,$297.00 ,$198.00 ,marni wallets,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/0a214246af42277ddc05d6d1fe1bf80b_d8d28d5e-9907-4fd7-a5c2-e1886dbd67b9_large.jpg?v=1713927195,https://www.baltini.com/collections/small-leather-goods/products/marni-wallets-99,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,1/30/2026,ferragamo,snize-product-7037234708577,USD,USD,$643.00 ,$429.00 ,ferragamo wallets,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/f539af2067c52114313c02489b361996_d86a1fbe-bb2c-4238-83b4-ffbb52b71191_large.jpg?v=1715041693,https://www.baltini.com/collections/small-leather-goods/products/ferragamo-wallets-28,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,1/31/2026,maison margiela,snize-product-7052377653345,USD,USD,$318.00 ,$212.00 ,maison margiela wallets,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/eb65633daf59544377085b9e06911210_large.jpg?v=1713016076,https://www.baltini.com/collections/small-leather-goods/products/maison-margiela-wallets-138,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,2/1/2026,a.p.c.,snize-product-7054489944161,USD,USD,$200.00 ,$133.00 ,a.p.c woman's demi lune black leather card holder with logo,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/b308ba60b38c6790706da9ef21e9a17a_large.jpg?v=1713483640,https://www.baltini.com/collections/small-leather-goods/products/a-p-c-womans-demi-lune-black-leather-card-holder-with-logo,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,2/2/2026,alexander mcqueen,snize-product-7061635956833,USD,USD,$304.00 ,$203.00 ,alexander mcqueen 'skull’ card holder,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/2a51375d070fcc29ebb339b817da9139_1f9df505-e3e9-44c6-afaf-0099b4d4f7f0_large.jpg?v=1714854642,https://www.baltini.com/collections/small-leather-goods/products/alexander-mcqueen-skull-card-holder-7,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,2/3/2026,mm6 maison margiela,snize-product-7111397408865,USD,USD,$357.00 ,$238.00 ,mm6 maison margiela numeric card holder,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/e1bd6750002c9a1c000095c5abb77e52_large.jpg?v=1713151727,https://www.baltini.com/collections/small-leather-goods/products/mm6-maison-margiela-numeric-card-holder-2,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,2/4/2026,totême,snize-product-7114469146721,USD,USD,$440.00 ,$293.00 ,black wrap belt with gold tone buckle in leather woman,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/3df63d30927e603385863a2ab501aaf9_e9f237f0-a483-4ee8-9c85-47304d54171e_large.jpg?v=1713684599,https://www.baltini.com/collections/small-leather-goods/products/wrap-belt,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,2/5/2026,chloé,snize-product-7121635508321,USD,USD,$774.00 ,$516.00 ,chloe wallets,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/4076caa85430e70cfcb7492adb7dc6fc_b29e914c-7742-48e9-ab90-ea6d2ab0c34c_large.jpg?v=1714900079,https://www.baltini.com/collections/small-leather-goods/products/chloe-wallets-22,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,2/6/2026,alexander mcqueen,snize-product-7138590097505,USD,USD,$338.00 ,$225.00 ,alexander mcqueen small leather goods,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/1fb6d6c4-de80-4d0d-8141-4d988d3ef415_large.jpg?v=1714154793,https://www.baltini.com/collections/small-leather-goods/products/alexander-mcqueen-small-leather-goods-1715057534946711229,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,2/7/2026,alexander mcqueen,snize-product-7138695020641,USD,USD,$238.00 ,$159.00 ,alexander mcqueen card holder,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/6137f8dc-c289-4c9f-be4f-b7e4cf243405_large.jpg?v=1713463234,https://www.baltini.com/collections/small-leather-goods/products/alexander-mcqueen-card-holder-1715057550813833082,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,2/8/2026,givenchy,snize-product-7140122886241,USD,USD,$422.00 ,$282.00 ,givenchy wallets,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/c8d42037-5a85-48a2-89a8-49a37773e1f8_large.jpg?v=1713464709,https://www.baltini.com/collections/small-leather-goods/products/givenchy-wallets-1715057541782622057,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,2/9/2026,vivienne westwood,snize-product-7147458723937,USD,USD,$265.00 ,$176.00 ,vivienne westwood wallets,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/5c831c3edddea68d9d5994e1d76b077b_large.jpg?v=1713345908,https://www.baltini.com/collections/small-leather-goods/products/vivienne-westwood-wallets-11,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,2/10/2026,orciani,snize-product-6609370644577,USD,USD,$221.00 ,$147.00 ,orciani wallets,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/ebf55c2dc372d7cdd6a129f3e93c133e_large.jpg?v=1713212098,https://www.baltini.com/collections/small-leather-goods/products/orciani-wallets-3,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,2/11/2026,comme des garçons,snize-product-6742369402977,USD,USD,$382.00 ,$255.00 ,comme des garçons wallet logo accessories,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/6a953726e539da52fbc25a579aa2e2e1_large.jpg?v=1714640620,https://www.baltini.com/collections/small-leather-goods/products/comme-des-garcons-wallet-logo-wallet-accessories,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,2/12/2026,comme des garçons,snize-product-6742369730657,USD,USD,$297.00 ,$198.00 ,comme des garçons huge logo wallet accessories,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/a3c1b88673899a7492f7a9e1a12c2f50_large.jpg?v=1713143000,https://www.baltini.com/collections/small-leather-goods/products/comme-des-garcons-wallet-huge-logo-wallet-accessories-1,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,2/13/2026,comme des garçons,snize-product-6742369992801,USD,USD,$219.00 ,$146.00 ,comme des garçons huge logo wallet accessories,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/0639abd630d48f08088c8371ec6bf837_large.jpg?v=1713143004,https://www.baltini.com/collections/small-leather-goods/products/comme-des-garcons-wallet-huge-logo-wallet-accessories-3,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,2/14/2026,comme des garçons,snize-product-6782691311713,USD,USD,$212.00 ,$141.00 ,comme des garçons classic wallet accessories,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/e7b9f4dfad20b2ad43fb8b3e74264ece_large.jpg?v=1713158374,https://www.baltini.com/collections/small-leather-goods/products/comme-des-garcons-wallet-classic-wallet-accessories-1,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,2/15/2026,comme des garçons,snize-product-6842311180385,USD,USD,$359.00 ,$239.00 ,comme des garçons zipper around wallet accessories,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/7f757e842dd8556b5de1ddff85309758_large.jpg?v=1713151236,https://www.baltini.com/collections/small-leather-goods/products/comme-des-garcons-wallet-zip-around-wallet-accessories,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
E0001,Baltini,2/16/2026,emporio armani,snize-product-6878267932769,USD,USD,$229.00 ,$153.00 ,emporio armani  myea black wallet,https://cdn.shopify.com/s/files/1/0274/7695/1137/files/fa0879b06f2d2352aa4cdce74f402bf6_large.jpg?v=1713182651,https://www.baltini.com/collections/small-leather-goods/products/emporio-armani-myea-black-wallet,rec4RTKV7IjqmEl5S,AKIAS3CAQLRAANVSQ3E5,1715677931
